age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,poutcome,y
30,7.0,0,2.0,1,9720,1,2,1.0,20,11,255,2,-1,0,0.0,1
32,1.0,1,3.0,1,141,2,2,1.0,22,8,10,13,-1,0,0.0,1
52,1.0,1,3.0,1,1147,1,1,0.0,18,6,43,1,-1,0,0.0,1
35,1.0,1,3.0,1,2801,2,1,1.0,31,7,184,2,-1,0,0.0,1
26,7.0,0,2.0,1,335,1,1,2.0,29,1,393,2,-1,0,0.0,1
43,4.0,2,2.0,1,110,2,2,0.0,6,5,448,1,-1,0,0.0,1
42,6.0,1,3.0,1,1536,1,1,1.0,5,2,132,1,182,3,3.0,1
53,4.0,1,2.0,1,0,1,1,0.0,6,6,650,1,-1,0,0.0,1
44,4.0,0,2.0,1,25,2,1,1.0,12,5,244,3,-1,0,0.0,1
31,2.0,1,2.0,1,671,1,1,1.0,2,2,119,2,175,2,1.0,1
46,3.0,1,0.0,1,1481,2,1,0.0,7,5,49,3,-1,0,0.0,1
31,2.0,0,3.0,1,-749,2,2,1.0,29,7,82,4,-1,0,0.0,1
34,4.0,1,1.0,1,-703,2,1,1.0,18,5,160,2,-1,0,0.0,1
28,4.0,0,2.0,1,475,1,1,2.0,10,7,30,2,-1,0,0.0,1
69,5.0,1,2.0,1,148,1,1,2.0,4,9,101,1,-1,0,0.0,1
53,2.0,2,0.0,1,629,2,1,1.0,8,5,298,1,-1,0,0.0,1
34,9.0,1,2.0,1,-16,2,1,1.0,15,5,212,3,364,2,2.0,1
32,1.0,0,3.0,1,2280,2,1,1.0,19,11,206,2,-1,0,0.0,1
50,1.0,1,3.0,1,4,1,1,1.0,17,11,223,1,96,2,1.0,1
37,4.0,1,2.0,1,3420,2,1,1.0,12,5,77,1,301,2,1.0,1
48,1.0,2,3.0,1,1010,2,1,1.0,20,8,65,1,-1,0,0.0,1
57,2.0,1,3.0,1,121,1,1,1.0,21,8,135,2,-1,0,0.0,1
34,1.0,1,3.0,1,160,2,2,1.0,15,7,130,1,-1,0,0.0,1
50,4.0,1,1.0,1,71,2,1,0.0,6,5,678,1,-1,0,0.0,1
36,4.0,1,2.0,1,56,2,1,1.0,9,7,183,1,-1,0,0.0,1
31,4.0,0,0.0,1,461,2,1,1.0,7,5,462,1,-1,0,0.0,1
37,2.0,2,2.0,1,23,1,1,1.0,20,8,289,2,-1,0,0.0,1
45,3.0,2,3.0,1,1273,2,2,0.0,11,6,197,3,-1,0,0.0,1
41,4.0,0,1.0,1,74,1,1,0.0,9,7,193,4,-1,0,0.0,1
51,3.0,1,1.0,1,4711,1,1,0.0,19,6,253,1,-1,0,0.0,1
31,10.0,1,2.0,1,0,2,1,1.0,21,7,171,1,-1,0,0.0,1
50,1.0,1,2.0,1,-187,2,1,0.0,29,5,31,2,-1,0,0.0,1
30,2.0,1,2.0,1,776,1,1,1.0,7,8,72,1,99,2,3.0,1
26,4.0,0,1.0,1,318,2,1,0.0,8,5,101,1,-1,0,0.0,1
41,6.0,0,2.0,1,3895,2,1,1.0,14,5,305,3,296,11,2.0,1
32,7.0,0,2.0,1,808,2,1,1.0,20,4,322,1,-1,0,0.0,1
31,2.0,0,3.0,1,-167,2,1,0.0,2,6,41,5,-1,0,0.0,1
27,4.0,1,2.0,1,379,2,2,0.0,6,6,252,4,-1,0,0.0,1
26,1.0,0,3.0,1,4683,2,1,2.0,5,11,5,1,-1,0,0.0,1
38,1.0,1,3.0,1,500,2,2,1.0,16,7,81,7,-1,0,0.0,1
57,4.0,1,2.0,1,1316,1,1,1.0,28,1,221,2,182,5,1.0,1
77,5.0,1,3.0,1,0,1,1,1.0,6,4,190,1,-1,0,0.0,1
37,1.0,2,3.0,1,199,2,1,0.0,18,10,50,1,-1,0,0.0,1
35,1.0,1,3.0,1,2387,2,2,0.0,2,6,289,2,-1,0,0.0,1
33,7.0,1,2.0,1,1397,2,1,1.0,16,4,370,1,146,3,1.0,1
56,1.0,2,0.0,1,854,1,1,1.0,27,5,121,1,-1,0,0.0,1
43,4.0,0,1.0,1,13620,2,1,1.0,20,11,128,1,-1,0,0.0,1
25,6.0,0,2.0,1,120,2,1,0.0,3,6,542,1,-1,0,0.0,1
34,8.0,1,3.0,1,865,2,1,1.0,21,7,51,7,-1,0,0.0,1
35,4.0,0,1.0,1,3751,1,1,0.0,16,6,193,1,-1,0,0.0,1
41,10.0,2,3.0,1,9767,2,1,0.0,29,5,162,2,-1,0,0.0,1
33,0.0,0,0.0,1,1,1,1,0.0,5,5,198,1,-1,0,0.0,1
34,1.0,1,3.0,1,16649,2,1,1.0,20,11,155,2,-1,0,0.0,1
57,9.0,1,2.0,1,7357,1,1,1.0,5,2,604,1,-1,0,0.0,1
33,4.0,1,1.0,1,329,2,1,0.0,9,5,44,1,-1,0,0.0,1
31,1.0,1,3.0,1,233,2,1,1.0,14,5,241,2,365,10,1.0,1
26,7.0,1,2.0,1,0,2,1,1.0,18,5,130,4,-1,0,0.0,1
38,1.0,1,2.0,1,124,1,1,1.0,20,8,202,2,-1,0,0.0,1
37,6.0,0,2.0,1,-296,2,1,1.0,20,4,81,1,-1,0,0.0,1
31,1.0,0,2.0,1,1310,2,1,1.0,18,5,12,2,-1,0,0.0,1
44,4.0,1,1.0,1,4581,2,1,1.0,15,4,520,3,146,2,1.0,1
55,1.0,1,3.0,1,6880,1,1,1.0,8,8,353,2,-1,0,0.0,1
33,3.0,1,3.0,1,-886,2,2,1.0,25,8,103,6,-1,0,0.0,1
26,4.0,0,2.0,1,277,1,1,0.0,14,5,514,2,-1,0,0.0,1
32,11.0,0,2.0,1,5836,1,1,1.0,2,9,281,2,493,2,1.0,1
47,6.0,1,0.0,1,66,1,1,1.0,26,2,297,1,203,1,3.0,1
55,4.0,1,1.0,1,400,1,1,1.0,21,8,137,4,-1,0,0.0,1
31,6.0,0,2.0,1,1129,2,1,1.0,18,5,145,3,-1,0,0.0,1
54,8.0,1,2.0,1,77,1,1,1.0,21,8,180,4,-1,0,0.0,1
44,8.0,2,3.0,1,2938,1,1,1.0,6,2,107,2,-1,0,0.0,1
55,2.0,0,3.0,1,-703,2,1,1.0,8,5,123,3,-1,0,0.0,1
26,11.0,0,2.0,1,766,1,1,1.0,9,4,125,6,-1,0,0.0,1
41,6.0,1,2.0,1,1597,2,1,1.0,16,4,461,2,321,1,1.0,1
46,1.0,1,3.0,1,0,1,1,0.0,7,5,70,2,-1,0,0.0,1
35,2.0,0,2.0,1,663,1,2,1.0,14,8,215,2,-1,0,0.0,1
57,2.0,1,2.0,1,16063,2,1,0.0,30,5,352,3,-1,0,0.0,1
39,4.0,1,2.0,2,-16,1,1,0.0,29,5,285,2,-1,0,0.0,1
43,4.0,1,2.0,1,130,2,1,1.0,9,2,146,3,256,1,1.0,1
54,7.0,1,1.0,1,198,2,1,1.0,31,7,69,3,-1,0,0.0,1
58,10.0,1,3.0,1,0,2,1,1.0,21,7,111,1,-1,0,0.0,1
41,1.0,1,3.0,2,-1176,2,2,1.0,31,7,81,1,-1,0,0.0,1
33,2.0,0,2.0,1,930,2,1,1.0,15,5,163,5,359,1,1.0,1
38,6.0,1,2.0,1,0,2,1,2.0,16,7,264,5,-1,0,0.0,1
58,4.0,1,1.0,1,76,2,1,0.0,5,5,156,2,-1,0,0.0,1
35,6.0,1,2.0,2,0,1,2,0.0,4,7,105,3,-1,0,0.0,1
48,1.0,1,1.0,1,606,1,1,1.0,7,9,589,3,186,6,1.0,1
52,9.0,1,2.0,1,0,1,1,0.0,16,6,18,7,-1,0,0.0,1
41,2.0,0,2.0,1,28,1,1,0.0,16,5,51,1,-1,0,0.0,1
37,2.0,0,2.0,1,-59,2,1,1.0,22,7,70,1,-1,0,0.0,1
22,4.0,0,1.0,1,-168,2,1,0.0,13,5,160,3,-1,0,0.0,1
32,6.0,2,2.0,1,43,2,1,0.0,9,5,218,2,-1,0,0.0,1
51,4.0,1,1.0,1,0,2,1,2.0,14,7,120,3,-1,0,0.0,1
60,5.0,1,3.0,1,2196,1,1,1.0,15,6,318,3,-1,0,0.0,1
70,5.0,1,3.0,1,15834,1,1,2.0,1,10,90,1,-1,0,0.0,1
31,4.0,1,2.0,1,-720,2,2,0.0,15,5,112,2,-1,0,0.0,1
24,6.0,1,2.0,1,262,2,1,0.0,4,6,69,3,-1,0,0.0,1
32,6.0,0,3.0,1,3188,1,1,1.0,5,2,65,2,242,1,2.0,1
72,5.0,1,2.0,1,6253,1,1,2.0,7,9,456,1,-1,0,0.0,1
35,1.0,0,2.0,1,3384,2,1,1.0,31,7,372,2,-1,0,0.0,1
39,2.0,1,2.0,1,-475,2,1,1.0,7,5,168,3,301,1,1.0,1
31,2.0,0,3.0,1,3222,2,1,1.0,28,1,175,1,-1,0,0.0,1
31,6.0,1,2.0,1,1246,2,1,1.0,17,11,111,2,-1,0,0.0,1
32,1.0,0,3.0,1,0,1,1,1.0,29,8,255,2,-1,0,0.0,1
49,7.0,1,2.0,1,1345,2,1,1.0,20,4,254,1,-1,0,0.0,1
49,4.0,1,2.0,1,171,1,1,1.0,4,2,19,3,175,2,2.0,1
49,6.0,1,2.0,1,359,2,1,1.0,2,2,231,2,271,1,1.0,1
36,1.0,1,3.0,1,2957,2,2,1.0,30,4,193,2,265,3,3.0,1
34,1.0,1,1.0,1,6,2,1,0.0,8,5,125,3,-1,0,0.0,1
30,11.0,0,3.0,1,3094,1,1,1.0,2,6,116,2,-1,0,0.0,1
46,4.0,1,2.0,1,182,1,1,1.0,4,2,56,1,-1,0,0.0,1
39,6.0,1,2.0,1,1101,2,1,1.0,6,5,128,3,-1,0,0.0,1
53,9.0,1,3.0,1,240,1,1,1.0,29,8,106,3,-1,0,0.0,1
33,6.0,0,2.0,1,892,2,1,0.0,21,5,151,1,-1,0,0.0,1
36,2.0,1,2.0,1,300,1,1,0.0,9,6,287,1,-1,0,0.0,1
38,2.0,1,2.0,1,79,2,1,1.0,20,8,209,2,-1,0,0.0,1
49,7.0,2,2.0,1,3250,1,1,0.0,16,6,32,3,-1,0,0.0,1
57,1.0,1,2.0,1,1502,1,1,2.0,17,11,340,2,109,11,1.0,1
37,1.0,0,3.0,1,600,2,1,0.0,5,5,152,1,-1,0,0.0,1
45,1.0,2,3.0,1,-96,1,2,1.0,20,8,95,2,-1,0,0.0,1
39,2.0,1,2.0,1,116,1,1,1.0,24,8,79,2,94,2,3.0,1
31,7.0,0,2.0,1,124,2,1,0.0,3,6,154,4,-1,0,0.0,1
41,2.0,1,2.0,1,-804,2,2,0.0,27,5,269,11,-1,0,0.0,1
33,7.0,1,2.0,1,39,2,1,0.0,4,6,66,4,-1,0,0.0,1
32,10.0,1,3.0,1,357,2,1,1.0,18,11,175,2,-1,0,0.0,1
62,5.0,1,3.0,1,0,1,1,1.0,17,12,188,2,-1,0,0.0,1
37,10.0,1,1.0,1,254,2,1,2.0,18,5,16,6,-1,0,0.0,1
35,2.0,1,2.0,1,1144,1,1,1.0,20,8,197,13,-1,0,0.0,1
26,11.0,0,2.0,1,119,1,1,1.0,3,2,247,3,-1,0,0.0,1
55,4.0,2,1.0,1,39,2,1,0.0,13,5,343,1,-1,0,0.0,1
48,1.0,1,0.0,1,54,2,1,0.0,16,5,293,7,-1,0,0.0,1
28,4.0,0,2.0,1,2486,2,1,2.0,18,5,26,5,354,1,3.0,1
32,4.0,0,2.0,1,70,2,1,0.0,26,5,118,6,-1,0,0.0,1
44,1.0,0,2.0,1,813,1,1,1.0,26,8,358,2,-1,0,0.0,1
49,4.0,0,1.0,1,1164,2,1,0.0,8,5,72,1,-1,0,0.0,1
53,1.0,2,2.0,1,28,2,1,1.0,6,5,135,2,289,1,1.0,1
26,2.0,0,2.0,1,33,1,1,1.0,23,7,91,7,-1,0,0.0,1
38,2.0,0,2.0,1,28,2,2,1.0,20,4,131,3,-1,0,0.0,1
51,7.0,1,0.0,1,6451,1,1,2.0,19,11,66,2,-1,0,0.0,1
34,6.0,1,2.0,1,641,2,2,0.0,16,5,467,1,-1,0,0.0,1
45,1.0,0,3.0,1,871,1,1,1.0,17,7,230,5,-1,0,0.0,1
42,4.0,1,0.0,1,452,2,1,1.0,17,11,359,2,-1,0,0.0,1
42,2.0,2,2.0,1,-106,2,1,0.0,29,5,95,1,-1,0,0.0,1
25,2.0,1,2.0,1,691,2,1,1.0,15,5,333,1,330,2,1.0,1
55,1.0,2,3.0,1,26306,2,1,1.0,23,9,84,1,589,4,1.0,1
33,2.0,0,2.0,1,1500,1,1,1.0,7,8,133,4,-1,0,0.0,1
39,7.0,1,0.0,1,-516,2,1,0.0,9,5,86,2,-1,0,0.0,1
40,7.0,1,2.0,1,683,2,1,1.0,2,2,299,2,-1,0,0.0,1
49,7.0,1,1.0,1,468,1,1,1.0,5,8,608,2,-1,0,0.0,1
35,4.0,0,2.0,1,8040,2,1,1.0,13,5,173,2,-1,0,0.0,1
36,9.0,0,2.0,1,115,1,1,1.0,9,2,71,2,-1,0,0.0,1
27,2.0,1,2.0,1,1577,2,2,0.0,28,5,266,2,-1,0,0.0,1
45,10.0,1,3.0,1,0,2,1,2.0,7,5,309,1,-1,0,0.0,1
55,4.0,1,1.0,1,284,1,2,2.0,14,7,252,4,-1,0,0.0,1
51,10.0,1,1.0,1,1337,1,1,2.0,30,7,74,6,-1,0,0.0,1
34,2.0,1,2.0,1,65,2,1,0.0,8,5,63,3,-1,0,0.0,1
53,1.0,1,3.0,1,32464,1,1,1.0,19,11,135,4,-1,0,0.0,1
35,9.0,1,2.0,1,315,2,1,2.0,19,11,70,1,-1,0,0.0,1
59,4.0,1,2.0,1,1376,1,2,0.0,9,5,61,4,-1,0,0.0,1
32,4.0,1,2.0,1,944,1,1,1.0,13,5,231,2,362,1,2.0,1
46,1.0,2,2.0,1,270,1,1,0.0,12,6,125,1,-1,0,0.0,1
29,1.0,2,3.0,1,607,2,2,0.0,8,5,240,3,-1,0,0.0,1
29,4.0,1,1.0,1,57,1,2,1.0,7,7,461,1,-1,0,0.0,1
26,11.0,0,0.0,1,198,1,1,1.0,5,2,161,1,-1,0,0.0,1
33,1.0,0,3.0,1,4409,1,1,1.0,20,11,92,2,-1,0,0.0,1
55,2.0,1,2.0,1,2760,2,1,0.0,30,5,267,14,-1,0,0.0,1
37,2.0,1,2.0,1,318,1,1,1.0,2,2,167,1,187,2,1.0,1
45,2.0,2,2.0,1,146,1,1,1.0,8,7,216,1,-1,0,0.0,1
46,7.0,1,2.0,1,216,2,1,0.0,6,5,524,2,-1,0,0.0,1
51,1.0,0,3.0,1,2242,1,1,2.0,9,2,11,8,-1,0,0.0,1
37,7.0,1,2.0,1,1,1,1,0.0,15,5,395,2,-1,0,0.0,1
23,11.0,0,2.0,1,287,1,1,2.0,3,3,700,3,180,1,2.0,1
40,1.0,2,3.0,1,69,2,1,1.0,30,7,149,2,-1,0,0.0,1
45,7.0,1,0.0,1,9,2,1,2.0,29,7,186,2,-1,0,0.0,1
26,11.0,0,2.0,1,620,1,1,1.0,26,8,76,1,96,2,3.0,1
37,4.0,1,1.0,1,175,2,2,1.0,4,2,430,2,272,3,2.0,1
45,4.0,1,1.0,1,678,1,1,1.0,5,8,104,3,-1,0,0.0,1
30,10.0,1,1.0,1,462,1,2,1.0,30,7,274,3,-1,0,0.0,1
54,2.0,1,3.0,1,417,2,1,0.0,16,6,375,2,-1,0,0.0,1
46,3.0,2,2.0,1,1187,1,2,1.0,13,10,92,1,327,1,1.0,1
51,9.0,1,2.0,1,2439,1,1,1.0,19,11,118,1,-1,0,0.0,1
33,6.0,1,2.0,1,0,2,2,1.0,9,7,160,1,-1,0,0.0,1
43,2.0,0,2.0,1,257,2,1,1.0,2,2,64,2,-1,0,0.0,1
32,1.0,0,3.0,1,0,1,1,1.0,22,8,148,2,-1,0,0.0,1
42,2.0,0,2.0,1,568,2,1,1.0,6,5,311,2,341,2,1.0,1
55,8.0,1,1.0,1,0,1,1,1.0,8,8,138,2,-1,0,0.0,1
33,1.0,1,3.0,1,483,2,1,0.0,14,5,738,2,-1,0,0.0,1
52,7.0,1,1.0,1,911,1,1,0.0,20,6,29,2,-1,0,0.0,1
30,4.0,1,1.0,1,2607,2,1,0.0,28,5,158,10,-1,0,0.0,1
34,7.0,1,2.0,1,305,2,1,1.0,20,4,212,2,-1,0,0.0,1
44,7.0,1,2.0,1,-230,2,2,1.0,20,11,352,1,177,1,1.0,1
45,6.0,1,3.0,1,2552,1,1,1.0,12,8,149,7,-1,0,0.0,1
31,6.0,1,2.0,1,89,1,1,0.0,7,5,297,3,-1,0,0.0,1
31,7.0,0,2.0,1,85,1,1,1.0,16,7,151,1,-1,0,0.0,1
27,7.0,1,2.0,1,311,2,1,1.0,15,5,50,1,352,1,1.0,1
43,1.0,1,3.0,1,344,2,2,1.0,28,1,282,1,238,2,1.0,1
32,2.0,0,3.0,1,-311,1,1,1.0,18,11,218,2,-1,0,0.0,1
42,4.0,1,2.0,1,2256,2,1,0.0,16,6,315,1,-1,0,0.0,1
44,4.0,1,2.0,1,594,1,1,0.0,11,6,340,1,-1,0,0.0,1
51,1.0,0,3.0,1,4305,2,1,1.0,4,5,126,1,-1,0,0.0,1
44,7.0,2,2.0,1,7,2,2,0.0,7,5,238,3,-1,0,0.0,1
41,2.0,0,2.0,1,3023,1,1,1.0,31,7,616,3,-1,0,0.0,1
33,4.0,0,2.0,1,1036,2,2,1.0,16,4,323,2,321,2,1.0,1
29,0.0,0,2.0,1,1288,1,1,1.0,3,2,266,1,-1,0,0.0,1
43,6.0,0,2.0,1,2527,2,1,0.0,7,5,276,4,-1,0,0.0,1
45,1.0,1,3.0,1,6945,1,1,1.0,5,8,131,5,356,3,1.0,1
31,2.0,0,0.0,1,460,2,1,1.0,7,5,189,2,-1,0,0.0,1
36,4.0,1,1.0,1,-79,1,1,0.0,7,5,159,3,-1,0,0.0,1
53,1.0,2,3.0,1,269,1,1,1.0,6,8,347,2,-1,0,0.0,1
38,9.0,1,1.0,1,447,2,1,0.0,7,5,365,4,-1,0,0.0,1
59,4.0,1,1.0,1,0,1,1,1.0,18,11,167,2,-1,0,0.0,1
30,2.0,0,2.0,1,516,2,1,1.0,6,5,66,2,-1,0,0.0,1
43,4.0,1,2.0,1,314,2,2,1.0,20,4,247,3,339,2,1.0,1
38,7.0,0,1.0,1,556,2,1,0.0,12,6,113,1,-1,0,0.0,1
39,7.0,1,2.0,1,1970,2,1,0.0,8,6,30,1,404,2,3.0,1
45,1.0,1,3.0,1,1493,1,1,0.0,16,6,140,3,-1,0,0.0,1
49,1.0,1,3.0,1,0,1,1,1.0,27,8,56,6,-1,0,0.0,1
30,1.0,0,2.0,1,18,2,1,1.0,17,11,294,1,-1,0,0.0,1
35,2.0,1,2.0,1,451,2,2,1.0,12,5,247,1,-1,0,0.0,1
31,2.0,0,2.0,1,7567,1,1,1.0,11,8,70,2,-1,0,0.0,1
40,4.0,0,1.0,1,2226,2,1,2.0,14,5,7,7,-1,0,0.0,1
40,1.0,2,3.0,1,99,1,1,1.0,11,8,275,2,-1,0,0.0,1
44,2.0,1,2.0,1,682,1,1,1.0,27,8,85,3,-1,0,0.0,1
56,1.0,1,3.0,1,67,1,2,1.0,29,8,88,2,-1,0,0.0,1
37,6.0,0,2.0,1,0,1,1,0.0,28,5,17,13,-1,0,0.0,1
58,2.0,2,2.0,1,-147,2,2,1.0,28,7,95,3,-1,0,0.0,1
60,2.0,1,3.0,1,6573,2,1,1.0,6,11,126,2,87,2,1.0,1
45,4.0,1,1.0,1,408,1,1,0.0,9,6,253,2,-1,0,0.0,1
39,4.0,1,2.0,1,281,1,1,0.0,20,6,78,7,-1,0,0.0,1
41,1.0,1,2.0,1,3018,2,1,1.0,17,11,536,2,-1,0,0.0,1
46,4.0,1,1.0,1,0,2,2,0.0,8,5,390,3,-1,0,0.0,1
40,4.0,1,1.0,1,-335,2,1,0.0,27,5,260,1,-1,0,0.0,1
36,4.0,0,2.0,1,340,1,2,0.0,16,6,559,3,-1,0,0.0,1
22,11.0,0,2.0,1,280,2,1,0.0,2,7,63,4,-1,0,0.0,1
30,4.0,1,2.0,1,5903,2,1,1.0,6,5,231,1,363,1,1.0,1
38,4.0,0,1.0,1,-5,2,1,0.0,21,5,30,12,-1,0,0.0,1
33,4.0,1,1.0,1,-3,2,1,2.0,17,4,114,2,-1,0,0.0,1
28,6.0,0,2.0,1,19,1,1,1.0,8,7,78,4,-1,0,0.0,1
31,6.0,0,2.0,1,554,2,1,1.0,11,2,80,1,6,1,1.0,1
45,2.0,1,2.0,1,2403,1,1,1.0,21,11,207,1,-1,0,0.0,1
56,7.0,2,2.0,1,140,1,1,1.0,10,7,173,1,-1,0,0.0,1
38,9.0,0,2.0,1,2470,2,1,1.0,4,2,131,1,230,1,2.0,1
27,11.0,0,3.0,1,1013,1,1,1.0,28,1,965,3,-1,0,0.0,1
45,1.0,0,3.0,1,1269,1,1,0.0,20,6,55,7,-1,0,0.0,1
49,1.0,1,0.0,1,0,1,1,1.0,19,11,99,2,-1,0,0.0,1
39,1.0,0,3.0,1,416,1,1,1.0,9,7,427,1,-1,0,0.0,1
22,2.0,0,2.0,1,0,2,1,0.0,27,5,394,1,-1,0,0.0,1
45,7.0,1,2.0,1,1306,1,1,0.0,11,6,125,3,-1,0,0.0,1
44,4.0,0,2.0,1,-210,2,1,1.0,11,5,73,4,-1,0,0.0,1
36,7.0,0,2.0,1,5315,2,1,1.0,3,2,43,4,-1,0,0.0,1
40,4.0,1,2.0,1,6536,1,1,0.0,5,6,647,1,-1,0,0.0,1
60,4.0,1,2.0,1,576,1,1,1.0,22,5,190,1,-1,0,0.0,1
42,2.0,1,2.0,1,525,1,1,1.0,17,11,172,3,-1,0,0.0,1
30,2.0,0,2.0,1,53,2,1,1.0,18,7,352,5,-1,0,0.0,1
35,1.0,1,3.0,1,2088,2,1,1.0,22,6,457,3,-1,0,0.0,1
46,3.0,1,3.0,1,4726,2,1,1.0,8,4,405,1,-1,0,0.0,1
40,6.0,0,2.0,1,-227,2,1,0.0,7,5,161,3,-1,0,0.0,1
28,1.0,0,3.0,1,207,1,1,1.0,28,8,129,1,94,4,1.0,1
50,1.0,1,3.0,1,346,1,1,1.0,4,5,76,2,87,1,3.0,1
30,2.0,1,2.0,1,764,1,1,0.0,26,5,150,2,-1,0,0.0,1
30,6.0,1,2.0,1,457,2,1,0.0,3,6,384,5,-1,0,0.0,1
46,2.0,1,2.0,1,1740,2,1,1.0,11,5,333,1,-1,0,0.0,1
29,7.0,1,2.0,1,340,2,2,0.0,26,5,297,1,-1,0,0.0,1
34,1.0,1,3.0,1,0,1,1,1.0,11,8,331,2,-1,0,0.0,1
29,3.0,1,2.0,1,926,2,1,1.0,15,7,169,2,-1,0,0.0,1
44,7.0,2,2.0,1,396,2,2,0.0,7,5,396,4,-1,0,0.0,1
34,1.0,1,3.0,1,573,1,1,1.0,10,8,122,1,-1,0,0.0,1
42,4.0,1,2.0,1,-972,2,1,0.0,29,5,146,1,-1,0,0.0,1
57,2.0,1,2.0,1,1158,1,1,0.0,17,11,204,2,109,21,2.0,1
53,4.0,1,1.0,1,1409,2,1,1.0,2,4,464,1,287,1,1.0,1
40,2.0,1,2.0,1,7313,2,1,1.0,18,11,241,2,182,1,1.0,1
31,4.0,2,2.0,1,15187,1,1,1.0,12,6,127,2,-1,0,0.0,1
34,4.0,1,2.0,1,2076,2,1,1.0,20,4,257,1,-1,0,0.0,1
31,1.0,0,3.0,1,284,1,1,1.0,21,8,45,4,-1,0,0.0,1
40,2.0,1,3.0,1,677,2,1,1.0,15,4,110,3,-1,0,0.0,1
38,4.0,1,1.0,1,476,2,1,0.0,28,5,212,4,-1,0,0.0,1
36,1.0,0,3.0,1,688,1,1,1.0,2,6,126,1,120,1,1.0,1
44,4.0,1,1.0,1,617,2,1,0.0,13,5,227,2,-1,0,0.0,1
45,1.0,1,3.0,1,4877,2,1,1.0,8,8,172,2,-1,0,0.0,1
40,4.0,1,2.0,1,563,2,1,0.0,7,5,615,1,-1,0,0.0,1
33,2.0,0,2.0,1,49,1,1,0.0,21,5,151,1,-1,0,0.0,1
33,6.0,0,2.0,1,32,1,1,1.0,11,7,43,1,-1,0,0.0,1
56,1.0,1,3.0,1,-45,2,1,0.0,30,5,116,6,-1,0,0.0,1
49,10.0,1,2.0,1,905,1,1,1.0,25,8,102,4,-1,0,0.0,1
46,4.0,1,2.0,1,1733,2,1,0.0,14,5,546,1,-1,0,0.0,1
29,4.0,1,2.0,1,457,2,1,1.0,20,4,72,3,341,1,2.0,1
46,3.0,2,3.0,1,91,1,2,1.0,23,7,182,1,-1,0,0.0,1
35,11.0,0,0.0,1,0,1,1,2.0,28,1,122,3,-1,0,0.0,1
53,6.0,1,1.0,1,234,2,1,2.0,13,5,53,7,-1,0,0.0,1
39,4.0,1,2.0,1,-99,1,1,1.0,17,7,260,1,-1,0,0.0,1
44,1.0,0,3.0,1,780,2,1,1.0,30,1,511,2,-1,0,0.0,1
32,6.0,0,2.0,1,641,2,1,1.0,12,5,148,1,-1,0,0.0,1
31,6.0,0,2.0,1,626,2,1,0.0,21,5,211,1,-1,0,0.0,1
53,7.0,2,2.0,2,0,1,2,0.0,3,7,172,10,-1,0,0.0,1
32,4.0,1,2.0,1,428,2,1,1.0,7,5,93,1,363,1,1.0,1
55,4.0,1,2.0,1,840,2,1,0.0,6,5,310,2,-1,0,0.0,1
41,9.0,1,2.0,1,0,1,1,1.0,31,7,847,14,-1,0,0.0,1
39,4.0,1,1.0,1,830,2,1,0.0,8,5,246,2,-1,0,0.0,1
47,6.0,1,1.0,1,192,2,1,0.0,7,5,47,1,-1,0,0.0,1
32,2.0,0,3.0,1,259,1,1,1.0,22,7,407,4,-1,0,0.0,1
28,2.0,0,2.0,1,922,2,1,1.0,7,4,304,1,-1,0,0.0,1
36,1.0,0,3.0,1,219,1,1,1.0,3,2,22,6,196,6,1.0,1
49,6.0,1,2.0,1,880,2,2,1.0,18,5,22,3,-1,0,0.0,1
37,1.0,1,3.0,1,0,2,1,0.0,12,5,346,4,-1,0,0.0,1
58,4.0,1,1.0,1,99,2,1,0.0,20,5,215,3,-1,0,0.0,1
58,6.0,1,2.0,1,6878,1,1,1.0,4,8,148,1,-1,0,0.0,1
48,7.0,2,2.0,1,858,2,1,0.0,19,5,353,4,-1,0,0.0,1
42,4.0,1,1.0,1,2273,2,1,1.0,29,7,98,2,-1,0,0.0,1
33,7.0,1,2.0,2,-319,2,1,1.0,25,7,142,1,-1,0,0.0,1
39,4.0,1,2.0,1,203,2,1,0.0,3,6,143,1,-1,0,0.0,1
46,6.0,1,2.0,1,547,1,2,1.0,4,8,114,2,-1,0,0.0,1
36,6.0,1,3.0,1,828,2,1,0.0,29,5,116,1,-1,0,0.0,1
34,2.0,0,2.0,1,2660,2,1,1.0,15,4,158,2,329,1,1.0,1
37,4.0,1,2.0,1,3269,2,2,1.0,14,5,121,2,-1,0,0.0,1
43,7.0,2,2.0,1,372,2,2,1.0,4,2,618,2,274,2,1.0,1
34,2.0,0,2.0,1,5039,1,1,1.0,20,11,205,6,-1,0,0.0,1
35,2.0,2,2.0,1,-281,1,1,1.0,4,8,148,1,-1,0,0.0,1
55,6.0,2,2.0,1,873,2,2,0.0,3,6,131,1,-1,0,0.0,1
57,4.0,1,2.0,1,2192,1,1,0.0,15,5,208,2,-1,0,0.0,1
26,4.0,1,2.0,2,-82,2,1,0.0,4,6,23,2,-1,0,0.0,1
33,4.0,1,2.0,1,467,2,1,0.0,21,5,494,2,-1,0,0.0,1
30,2.0,0,3.0,1,0,1,2,2.0,14,8,226,3,-1,0,0.0,1
50,4.0,1,2.0,1,0,1,1,1.0,30,7,144,9,-1,0,0.0,1
